step;game1;game2;avg_loss;per_ab1;per_ab2;avg_l;min_l;max_l;max_weight;sum_total;memory;fr;epsilon;avglossma
24400;97604;285;1,28987;0,6;0,4;0,166;0,063;1;35,289;23655,8;107392;11,7;0,99;1,3762842
24500;98004;286;1,35321;0,6;0,4;0,166;0,063;1;35,289;23734,8;107776;12,3;0,99;1,3773058
24600;98404;287;1,47462;0,6;0,4;0,166;0,063;1;35,289;23819,4;108160;11,9;0,99;1,3780496
24700;98804;288;1,23216;0,6;0,4;0,166;0,063;1;35,289;23930,8;108544;12;0,99;1,3786475
24800;99204;289;1,44822;0,6;0,4;0,166;0,063;1;35,289;24082,9;108928;11,8;0,99;1,3809188
24900;99604;290;1,33719;0,6;0,4;0,166;0,063;1;35,289;24206,3;109440;10,9;0,99;1,3799543
25000;100004;291;1,38874;0,6;0,4;0,166;0,063;1;35,289;24304,5;109824;12;0,99;1,3801932
25100;100404;292;1,33965;0,6;0,4;0,221;0,063;1;42,876;24417,3;110208;12;0,99;1,3794309
25200;100804;293;1,27318;0,6;0,4;0,221;0,063;1;42,876;24459,5;110592;11,2;0,99;1,3792646
25300;101204;295;1,33709;0,6;0,4;0,221;0,063;1;42,876;24563,7;110976;11,9;0,99;1,3796582
25400;101604;295;1,21969;0,6;0,4;0,221;0,063;1;42,876;24667,1;111360;11,6;0,99;1,3797927
25500;102004;296;1,21683;0,6;0,4;0,221;0,063;1;42,876;24763,5;111744;13,5;0,99;1,3816956
25600;102404;297;1,14005;0,6;0,4;0,221;0,063;1;42,876;24862,8;112128;13,4;0,99;1,383603
25700;102804;298;1,32544;0,6;0,4;0,221;0,063;1;42,876;25000,4;112640;12,5;0,99;1,3856229
25800;103204;299;1,18204;0,6;0,4;0,221;0,063;1;42,876;25035,7;113024;12,1;0,99;1,3864335
25900;103604;300;1,29868;0,6;0,4;0,221;0,063;1;42,876;25121,5;113408;12,3;0,99;1,3882706
26000;104004;302;1,30652;0,6;0,4;0,221;0,063;1;42,876;25245,4;113792;13;0,99;1,389929
26100;104404;303;1,21773;0,6;0,4;0,221;0,063;1;42,876;25291;114176;11,7;0,99;1,3906846
26200;104804;303;1,28693;0,6;0,4;0,221;0,063;1;42,876;25354,8;114560;13,3;0,99;1,3921922
26300;105204;304;1,31367;0,6;0,4;0,221;0,063;1;42,876;25426;114944;12,6;0,99;1,3925702
26400;105604;306;1,29903;0,6;0,4;0,221;0,063;1;42,876;25541,5;115328;12,9;0,99;1,3917517
26500;106004;307;1,14967;0,6;0,4;0,221;0,063;1;42,876;25617;115712;12,9;0,99;1,3929
26600;106404;308;1,33263;0,6;0,4;0,221;0,063;1;42,876;25756,5;116224;12,7;0,99;1,3948101
26700;106804;309;1,18736;0,6;0,4;0,221;0,063;1;42,876;25857,5;116608;13;0,99;1,3957497
26800;107204;310;1,18117;0,6;0,4;0,221;0,063;1;42,876;25899,5;116992;12,9;0,99;1,3983227
26900;107604;311;1,15411;0,6;0,4;0,221;0,063;1;42,876;26000,1;117376;12,5;0,99;1,3985447
27000;108004;313;1,11082;0,6;0,4;0,221;0,063;1;42,876;26094;117760;12,8;0,99;1,4005719
27100;108404;314;1,06981;0,6;0,4;0,221;0,063;1;42,876;26145,9;118144;12,9;0,99;1,4038391
27200;108804;315;1,15946;0,6;0,4;0,221;0,063;1;42,876;26247,1;118528;12,6;0,99;1,4068595
27300;109204;316;1,15862;0,6;0,4;0,221;0,063;1;42,876;26363,7;118912;13;0,99;1,4084189
27400;109604;317;1,17319;0,6;0,4;0,221;0,063;1;42,876;26476,8;119424;12,7;0,99;1,4099663
27500;110004;318;1,07839;0,6;0,4;0,221;0,063;1;42,876;26486,3;119808;13,2;0,99;1,4116113
27600;110404;319;1,12962;0,6;0,4;0,221;0,063;1;42,876;26580,4;120192;12,5;0,99;1,4142248
27700;110804;320;1,19696;0,6;0,4;0,221;0,063;1;42,876;26661,3;120576;13;0,99;1,4171985
27800;111204;321;1,32551;0,6;0,4;0,221;0,063;1;42,876;26769,8;120960;13,2;0,99;1,4176643
27900;111604;322;1,15542;0,6;0,4;0,221;0,063;1;42,876;26786,2;121344;13,1;0,99;1,4170939
28000;112004;323;1,16246;0,6;0,4;0,221;0,063;1;42,876;26889,1;121728;12,8;0,99;1,4187647
28100;112404;324;1,15644;0,6;0,4;0,221;0,063;1;42,876;26964,9;122112;13,1;0,99;1,4213872
28200;112804;326;1,26129;0,6;0,4;0,221;0,063;1;42,876;27008,4;122496;13,2;0,99;1,4226388
28300;113204;327;1,29911;0,6;0,4;0,221;0,063;1;42,876;27174,1;123008;12,5;0,99;1,4229362
28400;113604;328;1,08745;0,6;0,4;0,221;0,063;1;42,876;27238,2;123392;13,4;0,99;1,4228198
28500;114004;329;1,24408;0,6;0,4;0,221;0,063;1;42,876;27335;123776;12,9;0,99;1,4247356
28600;114404;330;1,28587;0,6;0,4;0,221;0,063;1;42,876;27407,7;124160;13,1;0,99;1,4248782
28700;114804;331;1,29395;0,6;0,4;0,221;0,063;1;42,876;27486,1;124544;13,1;0,99;1,4253545
28800;115204;332;1,13022;0,6;0,4;0,221;0,063;1;42,876;27585,5;124928;12,9;0,99;1,4261031
28900;115604;333;1,08132;0,6;0,4;0,221;0,063;1;42,876;27635,9;125312;13,9;0,99;1,428114
29000;116004;335;1,061;0,6;0,4;0,221;0,063;1;42,876;27733,2;125696;12,9;0,99;1,4298297
29100;116404;336;1,05698;0,6;0,4;0,221;0,063;1;42,876;27743,2;126080;12,8;0,99;1,4313395
29200;116804;337;1,01973;0,6;0,4;0,221;0,063;1;42,876;27822;126592;12,6;0,99;1,4322501
29300;117204;338;1,05996;0,6;0,4;0,221;0,063;1;42,876;27920,6;126976;13,3;0,99;1,4345111
29400;117604;339;1,03759;0,6;0,4;0,221;0,063;1;42,876;27929,7;127360;13,1;0,99;1,4357467
29500;118004;340;1,11813;0,6;0,4;0,221;0,063;1;42,876;27928,3;127744;13,2;0,99;1,4388918
29600;118404;341;1,10722;0,6;0,4;0,221;0,063;1;42,876;28040,1;128128;12,9;0,99;1,4410794
29700;118804;342;1,20876;0,6;0,4;0,221;0,063;1;42,876;28140,9;128512;13;0,99;1,441886
29800;119204;343;1,01246;0,6;0,4;0,221;0,063;1;42,876;28209,6;128896;12,7;0,99;1,4433858
29900;119604;344;1,25934;0,6;0,4;0,221;0,063;1;42,876;28315,8;129280;12,7;0,99;1,4456528
30000;120004;346;1,19478;0,6;0,4;0,221;0,063;1;42,876;28384,1;129792;11,8;0,99;1,4459229
30100;120404;347;1,98725;0,6;0,4;0,219;0,063;1;45,622;29038,1;130176;12,8;0,99;1,4460985
30200;120804;348;1,78672;0,6;0,4;0,219;0,063;1;45,622;29633,8;130560;12,9;0,99;1,4479152
30300;121204;349;1,89812;0,6;0,4;0,219;0,063;1;45,622;30206,4;130944;13,2;0,99;1,4503104
30400;121604;350;1,80161;0,6;0,4;0,219;0,063;1;45,622;30715,3;131328;12,9;0,99;1,4512999
30500;122004;351;1,67383;0,6;0,4;0,219;0,063;1;45,622;31143,7;131712;12,8;0,99;1,4533054
30600;122404;352;1,72277;0,6;0,4;0,219;0,063;1;45,622;31611,3;132096;13;0,99;1,4538452
30700;122804;353;1,75428;0,6;0,4;0,219;0,063;1;45,622;32039,9;132480;13;0,99;1,4543573
30800;123204;354;1,68437;0,6;0,4;0,219;0,063;1;45,622;32441;132864;13;0,99;1,454744
30900;123604;355;1,6487;0,6;0,4;0,219;0,063;1;45,622;32888,8;133376;12,7;0,99;1,4561111
31000;124004;356;1,75088;0,6;0,4;0,219;0,063;1;45,622;33278,7;133760;12,9;0,99;1,4577104
31100;124404;357;1,73077;0,6;0,4;0,219;0,063;1;45,622;33609,9;134144;13,1;0,99;1,4569655
31200;124804;358;1,70863;0,6;0,4;0,219;0,063;1;45,622;33907,1;134528;13,1;0,99;1,455669
31300;125204;359;1,60295;0,6;0,4;0,219;0,063;1;45,622;34238,7;134912;13,2;0,99;1,4556385
31400;125604;360;1,6006;0,6;0,4;0,219;0,063;1;45,622;34603,1;135296;12,9;0,99;1,4565673
31500;126004;361;1,61813;0,6;0,4;0,219;0,063;1;45,622;34906,3;135680;12,9;0,99;1,4568474
31600;126404;362;1,5422;0,6;0,4;0,219;0,063;1;45,622;35188,6;136064;13,2;0,99;1,4567894
31700;126804;364;1,57448;0,6;0,4;0,219;0,063;1;45,622;35559,5;136576;12,2;0,99;1,4581123
31800;127204;364;1,61783;0,6;0,4;0,219;0,063;1;45,622;35845;136960;13,1;0,99;1,4586516
31900;127604;365;1,62797;0,6;0,4;0,219;0,063;1;45,622;36162,8;137344;12,5;0,99;1,4575445
32000;128004;366;1,72081;0,6;0,4;0,219;0,063;1;45,622;36447,8;137728;12,9;0,99;1,4571272
32100;128404;368;1,69904;0,6;0,4;0,219;0,063;1;45,622;36702,9;138112;12,4;0,99;1,4559135
32200;128804;369;1,66707;0,6;0,4;0,219;0,063;1;45,622;36986,9;138496;12,8;0,99;1,4557785
32300;129204;370;1,65844;0,6;0,4;0,219;0,063;1;45,622;37234,9;138880;12,5;0,99;1,4550404
32400;129604;371;1,54654;0,6;0,4;0,219;0,063;1;45,622;37517,8;139264;12,1;0,99;1,4543979
32500;130004;372;1,50276;0,6;0,4;0,219;0,063;1;45,622;37721,1;139648;11,3;0,99;1,4549887
32600;130404;374;1,54579;0,6;0,4;0,219;0,063;1;45,622;38054,3;140160;10,2;0,99;1,4563956
32700;130804;375;1,45063;0,6;0,4;0,219;0,063;1;45,622;38300,2;140544;12,4;0,99;1,455693
32800;131204;376;1,60221;0,6;0,4;0,219;0,063;1;45,622;38523,9;140928;12,4;0,99;1,4568795
32900;131604;377;1,51235;0,6;0,4;0,219;0,063;1;45,622;38729,7;141312;12,3;0,99;1,4578273
33000;132004;379;1,49576;0,6;0,4;0,219;0,063;1;45,622;38978,7;141696;12;0,99;1,4581421
33100;132404;380;1,47034;0,6;0,4;0,219;0,063;1;45,622;39196,3;142080;12,1;0,99;1,4589785
33200;132804;380;1,51142;0,6;0,4;0,219;0,063;1;45,622;39421,1;142464;12,5;0,99;1,4600614
33300;133204;381;1,48203;0,6;0,4;0,219;0,063;1;45,622;39600,8;142848;12;0,99;1,4602946
33400;133604;383;1,40199;0,6;0,4;0,219;0,063;1;45,622;39862,7;143360;11,7;0,98;1,4597174
33500;134004;384;1,45093;0,6;0,4;0,219;0,063;1;45,622;40106,4;143744;12,2;0,98;1,4608144
33600;134404;385;1,38692;0,6;0,4;0,219;0,063;1;45,622;40300,1;144128;11,5;0,98;1,460873
33700;134804;386;1,42347;0,6;0,4;0,219;0,063;1;45,622;40441,4;144512;11,9;0,98;1,462681
33800;135204;387;1,5788;0,6;0,4;0,219;0,063;1;45,622;40593,1;144896;11,4;0,98;1,462952
33900;135604;388;1,45318;0,6;0,4;0,219;0,063;1;45,622;40792,6;145280;12,1;0,98;1,4621391
34000;136004;390;1,47687;0,6;0,4;0,219;0,063;1;45,622;40966,1;145664;12,3;0,98;1,4627411
34100;136404;391;1,44904;0,6;0,4;0,219;0,063;1;45,622;41134,3;146048;12;0,98;1,4625247
34200;136804;392;1,34603;0,6;0,4;0,219;0,063;1;45,622;41291,9;146432;12;0,98;1,4631181
34300;137204;393;1,48249;0,6;0,4;0,219;0,063;1;45,622;41526,7;146944;12,5;0,98;1,464601
34400;137604;394;1,39203;0,6;0,4;0,219;0,063;1;45,622;41747,3;147328;12,4;0,98;1,4642305
34500;138004;395;1,42759;0,6;0,4;0,219;0,063;1;45,622;41886,8;147712;12,8;0,98;1,4652657
34600;138404;396;1,53441;0,6;0,4;0,219;0,063;1;45,622;42115,7;148096;11,4;0,98;1,4668778
34700;138804;397;1,45929;0,6;0,4;0,219;0,063;1;45,622;42258,2;148480;11,9;0,98;1,4664949
34800;139204;398;1,35177;0,6;0,4;0,219;0,063;1;45,622;42413,9;148864;13,7;0,98;1,4659269
34900;139604;400;1,36108;0,6;0,4;0,219;0,063;1;45,622;42615,5;149248;13,4;0,98;1,4675976
35000;140004;401;1,31251;0,6;0,4;0,219;0,063;1;45,622;42758,8;149632;13,2;0,98;1,4680056
35100;140404;402;1,32302;0,6;0,4;0,286;0,063;1;53,746;42951,8;150016;13,9;0,98;1,4694468
35200;140804;403;1,31254;0,6;0,4;0,286;0,063;1;53,746;43155,8;150528;12,7;0,98;1,4720072
35300;141204;404;1,35054;0,6;0,4;0,286;0,063;1;53,746;43290,4;150912;12,8;0,98;1,4735581
35400;141604;406;1,40998;0,6;0,4;0,286;0,063;1;53,746;43465,6;151296;12,6;0,98;1,4749964
35500;142004;407;1,40757;0,6;0,4;0,286;0,063;1;53,746;43620,5;151680;13,7;0,98;1,4755246
35600;142404;407;1,34204;0,6;0,4;0,286;0,063;1;53,746;43757,1;152064;13,2;0,98;1,4770346
35700;142804;408;1,4065;0,6;0,4;0,286;0,063;1;53,746;43844,6;152448;13,3;0,98;1,4797509
35800;143204;409;1,36575;0,6;0,4;0,286;0,063;1;53,746;44011,2;152832;12,8;0,98;1,4801081
35900;143604;410;1,46452;0,6;0,4;0,286;0,063;1;53,746;44104,1;153216;12,6;0,98;1,4811936
36000;144004;411;1,38208;0,6;0,4;0,286;0,063;1;53,746;44345;153728;12,6;0,98;1,4802032
36100;144404;412;1,36849;0,6;0,4;0,286;0,063;1;53,746;44423,4;154112;13,9;0,98;1,4812407
36200;144804;414;1,32473;0,6;0,4;0,286;0,063;1;53,746;44559,2;154496;13,1;0,98;1,4812387
36300;145204;414;1,23182;0,6;0,4;0,286;0,063;1;53,746;44688;154880;13,6;0,98;1,4820911
36400;145604;415;1,41386;0,6;0,4;0,286;0,063;1;53,746;44832,9;155264;12,9;0,98;1,4847789
36500;146004;416;1,34068;0,6;0,4;0,286;0,063;1;53,746;44969,2;155648;13,1;0,98;1,4847543
36600;146404;417;1,42659;0,6;0,4;0,286;0,063;1;53,746;45112,6;156032;13,2;0,98;1,4848433
36700;146804;418;1,44466;0,6;0,4;0,286;0,063;1;53,746;45273,6;156416;13,4;0,98;1,4847536
36800;147204;419;1,20337;0,6;0,4;0,286;0,063;1;53,746;45423,9;156800;12,6;0,98;1,4845957
36900;147604;420;1,35683;0,6;0,4;0,286;0,063;1;53,746;45604,2;157312;11,9;0,98;1,4871447
37000;148004;421;1,43754;0,6;0,4;0,286;0,063;1;53,746;45706,3;157696;12;0,98;1,4895869
37100;148404;422;1,37185;0,6;0,4;0,286;0,063;1;53,746;45842;158080;12,1;0,98;1,4896885
37200;148804;424;1,3154;0,6;0,4;0,286;0,063;1;53,746;45977;158464;13,7;0,98;1,4895935
37300;149204;424;1,31336;0,6;0,4;0,286;0,063;1;53,746;46078,3;158848;14,3;0,98;1,4907394
37400;149604;425;1,33769;0,6;0,4;0,286;0,063;1;53,746;46214,1;159232;12,4;0,98;1,4922555
37500;150004;426;1,33974;0,6;0,4;0,286;0,063;1;53,746;46331;159616;12,3;0,98;1,4922801
37600;150404;427;1,42699;0,6;0,4;0,286;0,063;1;53,746;46466,8;160000;12,8;0,98;1,493048
37700;150804;428;1,24354;0,6;0,4;0,286;0,063;1;53,746;46619;160512;12;0,98;1,4929727
37800;151204;429;1,26847;0,6;0,4;0,286;0,063;1;53,746;46692,7;160896;12;0,98;1,4948796
37900;151604;431;1,3225;0,6;0,4;0,286;0,063;1;53,746;46785,5;161280;13,6;0,98;1,4973505
38000;152004;432;1,42471;0,6;0,4;0,286;0,063;1;53,746;46896,2;161664;12,5;0,98;1,4980315
38100;152404;433;1,2816;0,6;0,4;0,286;0,063;1;53,746;46983,2;162048;12,4;0,98;1,4970393
38200;152804;434;1,29103;0,6;0,4;0,286;0,063;1;53,746;47132,6;162432;11,9;0,98;1,4979346
38300;153204;435;1,28747;0,6;0,4;0,286;0,063;1;53,746;47232;162816;11,4;0,98;1,4977367
38400;153604;435;1,27903;0,6;0,4;0,286;0,063;1;53,746;47339,2;163200;13,4;0,98;1,4991074
38500;154004;436;1,25834;0,6;0,4;0,286;0,063;1;53,746;47474,7;163584;13,6;0,98;1,4996243
38600;154404;437;1,3335;0,6;0,4;0,286;0,063;1;53,746;47631,4;164096;12,3;0,98;1,5010026
38700;154804;438;1,36881;0,6;0,4;0,286;0,063;1;53,746;47776,2;164480;13,2;0,98;1,5014778
38800;155204;440;1,33131;0,6;0,4;0,286;0,063;1;53,746;47869,1;164864;13,1;0,98;1,5010596
38900;155604;441;1,25289;0,6;0,4;0,286;0,063;1;53,746;47944,8;165248;13;0,98;1,5018396
39000;156004;442;1,21198;0,6;0,4;0,286;0,063;1;53,746;48043,1;165632;13,2;0,98;1,5030271
39100;156404;443;1,14804;0,6;0,4;0,286;0,063;1;53,746;48149,8;166016;13,1;0,98;1,5039577
39200;156804;445;1,24583;0,6;0,4;0,286;0,063;1;53,746;48235,7;166400;13;0,98;1,5060488
39300;157204;446;1,18352;0,6;0,4;0,286;0,063;1;53,746;48340,5;166784;13;0,98;1,5068276
39400;157604;447;1,3521;0,6;0,4;0,286;0,063;1;53,746;48491,7;167296;12,7;0,98;1,5080566
39500;158004;448;1,33689;0,6;0,4;0,286;0,063;1;53,746;48585,4;167680;13,2;0,98;1,508292
39600;158404;449;1,18788;0,6;0,4;0,286;0,063;1;53,746;48700,2;168064;12;0,98;1,5088459
39700;158804;450;1,35874;0,6;0,4;0,286;0,063;1;53,746;48891,6;168448;12,1;0,98;1,5105971
39800;159204;451;1,23916;0,6;0,4;0,286;0,063;1;53,746;49032,3;168832;12,9;0,98;1,510681
39900;159604;452;1,28635;0,6;0,4;0,286;0,063;1;53,746;49127,9;169216;12,3;0,98;1,5117465
40000;160004;453;1,21234;0,6;0,4;0,286;0,063;1;53,746;49231,4;169600;11,5;0,98;1,5132751
40100;160404;454;2,16892;0,6;0,4;0,29;0,063;1;56,864;49825,3;169984;12,4;0,98;1,5144818
40200;160804;456;2,02624;0,6;0,4;0,29;0,063;1;56,864;50395,9;170368;12,3;0,98;1,5143167
40300;161204;457;1,99707;0,6;0,4;0,29;0,063;1;56,864;51043,6;170880;12;0,98;1,5149873
40400;161604;458;2,00216;0,6;0,4;0,29;0,063;1;56,864;51559,7;171264;12,2;0,98;1,5149512
40500;162004;459;1,72781;0,6;0,4;0,29;0,063;1;56,864;52013,1;171648;12,3;0,98;1,5153103
40600;162404;461;1,77398;0,6;0,4;0,29;0,063;1;56,864;52464;172032;12,1;0,98;1,5169527
40700;162804;462;1,79295;0,6;0,4;0,29;0,063;1;56,864;52878,8;172416;11,8;0,98;1,5181329
40800;163204;462;1,82108;0,6;0,4;0,29;0,063;1;56,864;53315,3;172800;11,9;0,98;1,5188196
40900;163604;464;1,80863;0,6;0,4;0,29;0,063;1;56,864;53731;173184;12,3;0,98;1,5194838
41000;164004;465;1,67639;0,6;0,4;0,29;0,063;1;56,864;54098,2;173568;13,2;0,98;1,5192546
41100;164404;466;1,60112;0,6;0,4;0,29;0,063;1;56,864;54485,5;173952;12,6;0,98;1,5210865
41200;164804;467;1,70558;0,6;0,4;0,29;0,063;1;56,864;54958,7;174464;12,2;0,98;1,5226468
41300;165204;467;1,69583;0,6;0,4;0,29;0,063;1;56,864;55205,8;174848;13;0,98;1,5228452
41400;165604;468;1,62861;0,6;0,4;0,29;0,063;1;56,864;55568,1;175232;12,8;0,98;1,5244855
41500;166004;469;1,61233;0,6;0,4;0,29;0,063;1;56,864;55936,2;175616;12,2;0,98;1,5258355
41600;166404;470;1,67449;0,6;0,4;0,29;0,063;1;56,864;56283,5;176000;12;0,98;1,5276366
41700;166804;471;1,62841;0,6;0,4;0,29;0,063;1;56,864;56622,8;176384;13;0,98;1,528255
41800;167204;472;1,50712;0,6;0,4;0,29;0,063;1;56,864;56892,6;176768;12,9;0,98;1,5288646
41900;167604;473;1,58624;0,6;0,4;0,29;0,063;1;56,864;57178,5;177152;11,7;0,98;1,5323091
42000;168004;474;1,59944;0,6;0,4;0,29;0,063;1;56,864;57508,5;177664;11;0,98;1,5344341
42100;168404;475;1,68554;0,6;0,4;0,29;0,063;1;56,864;57806,5;178048;11,3;0,98;1,5358513
42200;168804;476;1,59326;0,6;0,4;0,29;0,063;1;56,864;58037,3;178432;12,6;0,98;1,5356921
42300;169204;477;1,59419;0,6;0,4;0,29;0,063;1;56,864;58294,2;178816;11,8;0,98;1,536576
42400;169604;479;1,60562;0,6;0,4;0,29;0,063;1;56,864;58596,7;179200;11,7;0,98;1,5377394
42500;170004;480;1,64345;0,6;0,4;0,29;0,063;1;56,864;58828,1;179584;12,2;0,98;1,5389215
42600;170404;481;1,47553;0,6;0,4;0,29;0,063;1;56,864;59039,4;179968;11,2;0,98;1,5397791
42700;170804;482;1,56928;0,6;0,4;0,29;0,063;1;56,864;59282,2;180352;11,5;0,98;1,5422821
42800;171204;484;1,69699;0,6;0,4;0,29;0,063;1;56,864;59525,5;180736;12,2;0,98;1,544003
42900;171604;485;1,54383;0,6;0,4;0,29;0,063;1;56,864;59813,3;181248;11,1;0,98;1,5444835
43000;172004;486;1,5794;0,6;0,4;0,29;0,063;1;56,864;60062,8;181632;11,5;0,98;1,546503
43100;172404;487;1,57863;0,6;0,4;0,29;0,063;1;56,864;60245,9;182016;11,6;0,98;1,5476098
43200;172804;488;1,53474;0,6;0,4;0,29;0,063;1;56,864;60447,3;182400;12,3;0,98;1,5493864
43300;173204;489;1,42431;0,6;0,4;0,29;0,063;1;56,864;60658,1;182784;12,2;0,98;1,5504094
43400;173604;490;1,51169;0,6;0,4;0,29;0,063;1;56,864;60862,3;183168;11,5;0,98;1,552774
43500;174004;491;1,45679;0,6;0,4;0,29;0,063;1;56,864;61054,8;183552;11,6;0,98;1,5542765
43600;174404;492;1,56772;0,6;0,4;0,29;0,063;1;56,864;61240,6;183936;11,5;0,98;1,5560297
43700;174804;493;1,45057;0,6;0,4;0,29;0,063;1;56,864;61577,6;184448;10,8;0,98;1,5578733
43800;175204;494;1,49751;0,6;0,4;0,29;0,063;1;56,864;61760,2;184832;13;0,98;1,5607754
43900;175604;495;1,51338;0,6;0,4;0,29;0,063;1;56,864;61955,8;185216;13,6;0,98;1,5632242
44000;176004;496;1,45523;0,6;0,4;0,29;0,063;1;56,864;62129,6;185600;12,2;0,98;1,5655062
44100;176404;498;1,50838;0,6;0,4;0,29;0,063;1;56,864;62327;185984;11,7;0,98;1,5676882
44200;176804;499;1,49432;0,6;0,4;0,29;0,063;1;56,864;62520,6;186368;11,5;0,98;1,5690852
44300;177204;500;1,44544;0,6;0,4;0,29;0,063;1;56,864;62706,1;186752;12,7;0,98;1,5703801
44400;177604;500;1,49555;0,6;0,4;0,29;0,063;1;56,864;62884,8;187136;13,6;0,98;1,5713262
44500;178004;502;1,5888;0,6;0,4;0,29;0,063;1;56,864;63078,6;187520;12,6;0,98;1,571797
44600;178404;503;1,49612;0,6;0,4;0,29;0,063;1;56,864;63364;188032;12,7;0,98;1,5716982
44700;178804;504;1,40249;0,6;0,4;0,29;0,063;1;56,864;63614,5;188416;13,4;0,98;1,5727076
44800;179204;505;1,51884;0,6;0,4;0,29;0,063;1;56,864;63813;188800;13;0,98;1,5749085
44900;179604;506;1,40188;0,6;0,4;0,29;0,063;1;56,864;64010,7;189184;13,1;0,98;1,5765127
45000;180004;507;1,45663;0,6;0,4;0,29;0,063;1;56,864;64205,7;189568;13,1;0,98;1,5789359
45100;180404;508;1,57906;0,6;0,4;0,339;0,063;1;63,237;64384,8;189952;12,3;0,98;1,5801573
45200;180804;509;1,46763;0,6;0,4;0,339;0,063;1;63,237;64572,5;190336;12,5;0,98;1,5806893
45300;181204;511;1,49437;0,6;0,4;0,339;0,063;1;63,237;64758,8;190720;13,1;0,98;1,5820779
45400;181604;512;1,4628;0,6;0,4;0,339;0,063;1;63,237;64941,4;191104;12,6;0,98;1,5830531
45500;182004;513;1,55857;0,6;0,4;0,339;0,063;1;63,237;65168,4;191616;12,6;0,98;1,5839664
45600;182404;514;1,61367;0,6;0,4;0,339;0,063;1;63,237;65331,4;192000;12;0,98;1,5843481
45700;182804;515;1,44222;0,6;0,4;0,339;0,063;1;63,237;65539,3;192384;13;0,98;1,5842292
45800;183204;516;1,4743;0,6;0,4;0,339;0,063;1;63,237;65674,8;192768;12,1;0,98;1,5855015
45900;183604;518;1,36548;0,6;0,4;0,339;0,063;1;63,237;65825,6;193152;13,3;0,98;1,5870066
46000;184004;519;1,48583;0,6;0,4;0,339;0,063;1;63,237;66046,4;193536;13,9;0,98;1,5891789
46100;184404;520;1,36829;0,6;0,4;0,339;0,063;1;63,237;66219,1;193920;13,4;0,98;1,5906523
46200;184804;521;1,40997;0,6;0,4;0,339;0,063;1;63,237;66422,9;194304;13;0,98;1,5930504
46300;185204;521;1,5006;0,6;0,4;0,339;0,063;1;63,237;66722;194816;11,9;0,98;1,5944311
46400;185604;522;1,4114;0,6;0,4;0,339;0,063;1;63,237;66945,7;195200;12,1;0,98;1,5957916
46500;186004;524;1,34958;0,6;0,4;0,339;0,063;1;63,237;67085,4;195584;13,1;0,98;1,5990909
46600;186404;525;1,41762;0,6;0,4;0,339;0,063;1;63,237;67251,8;195968;12,2;0,98;1,6018398
46700;186804;526;1,42887;0,6;0,4;0,339;0,063;1;63,237;67448,8;196352;11,9;0,98;1,6029848
46800;187204;527;1,45827;0,6;0,4;0,339;0,063;1;63,237;67600,5;196736;12,9;0,98;1,604082
46900;187604;528;1,60105;0,6;0,4;0,339;0,063;1;63,237;67740,2;197120;12,4;0,98;1,6049886
47000;188004;529;1,4477;0,6;0,4;0,339;0,063;1;63,237;67883,3;197504;13,5;0,98;1,6051726
47100;188404;530;1,36235;0,6;0,4;0,339;0,063;1;63,237;67992,7;197888;12,7;0,98;1,6067549
47200;188804;531;1,42999;0,6;0,4;0,339;0,063;1;63,237;68255,9;198400;12,3;0,98;1,6081678
47300;189204;532;1,46497;0,6;0,4;0,339;0,063;1;63,237;68450,6;198784;13;0,98;1,6095553
47400;189604;533;1,34015;0,6;0,4;0,339;0,063;1;63,237;68586;199168;12,3;0,98;1,6108661
47500;190004;534;1,41653;0,6;0,4;0,339;0,063;1;63,237;68719,9;199552;13;0,98;1,6122893
47600;190404;535;1,41946;0,6;0,4;0,339;0,063;1;63,237;68905,5;199936;12,5;0,98;1,6137798
47700;190804;536;1,43423;0,6;0,4;0,339;0,063;1;63,237;69043,3;200320;13,1;0,98;1,6170679
47800;191204;537;1,51556;0,6;0,4;0,339;0,063;1;63,237;69186,3;200704;12,5;0,98;1,6181174
47900;191604;538;1,3906;0,6;0,4;0,339;0,063;1;63,237;69340,2;201088;12,5;0,98;1,6183959
48000;192004;539;1,32549;0,6;0,4;0,339;0,063;1;63,237;69543,1;201600;12,1;0,98;1,6194063
48100;192404;540;1,37113;0,6;0,4;0,339;0,063;1;63,237;69714,7;201984;12,2;0,98;1,621058
48200;192804;541;1,27124;0,6;0,4;0,339;0,063;1;63,237;69862,5;202368;12;0,98;1,6232872
48300;193204;542;1,42454;0,6;0,4;0,339;0,063;1;63,237;70073,3;202752;10,6;0,98;1,6246598
48400;193604;543;1,33072;0,6;0,4;0,339;0,063;1;63,237;70264;203136;11,2;0,98;1,6254066
48500;194004;544;1,39617;0,6;0,4;0,339;0,063;1;63,237;70414,6;203520;12;0,98;1,6273323
48600;194404;546;1,38102;0,6;0,4;0,339;0,063;1;63,237;70561,1;203904;12,8;0,98;1,6284969
48700;194804;547;1,32699;0,6;0,4;0,339;0,063;1;63,237;70697,8;204288;12,3;0,98;1,6304637
48800;195204;547;1,40931;0,6;0,4;0,339;0,063;1;63,237;70814,6;204672;12,7;0,98;1,6321978
48900;195604;549;1,37164;0,6;0,4;0,339;0,063;1;63,237;70987,6;205184;12,5;0,98;1,6327551
